Feature1,Feature2,Label
-4.121614369003964,-2.027144155608349,c
2.6575649922219364,-4.582336407338846,a
4.965723416441811,3.659496935918057,b
2.7000700846543007,-4.614764155288125,a
3.780047127499156,-4.440019346930954,a
4.477737958858524,3.5258574427274154,b
4.705879105728046,3.5268793609766624,b
4.989076279338357,-3.102939175829753,a
5.023847522513747,3.1455629761117074,b
-4.281952586674008,-3.5526566165802875,c
5.1047638921045575,3.125531501054742,b
4.798123534113581,3.0925948574259343,b
3.7014929947290813,4.7286704141702405,b
-3.7569515477742477,-3.1620260458853506,c
-4.287318042357915,-4.044549379085613,c
2.498440489996887,5.443659126356207,b
-4.464325606462935,-4.245788016298713,c
-4.167598255714998,-3.9544492153165516,c
5.177373846989345,-3.4183589695894074,a
4.461072941670997,3.950777622285084,b
2.837322568886111,5.516846166728463,b
-3.5503344216087296,-4.949144778536681,c
6.1098285878384555,2.3721298111710842,b
5.388750068999629,3.035300328634286,b
-4.61918810324992,-7.123140161469619,c
2.3797186831641515,4.811388688992672,b
3.9684204319145273,-3.5409698353978327,a
-3.9409369717832328,-5.623457448415591,c
4.230843770677605,3.815135705334668,b
4.070041989881784,-4.10357079757794,a
3.7299128802725834,-3.847404142451928,a
5.058777081843668,-3.079240465361146,a
3.7880939986239257,4.19021945504,b
-3.7790400501254107,-2.797919363608678,c
-4.2694942301737555,-4.192581541015204,c
3.156338843581138,-4.605834683988772,a
4.572603291527788,-3.472571217976321,a
4.506905211758598,-3.596024576314642,a
3.177670924051043,4.316643578961129,b
-3.4150662012438304,-3.1886545296304942,c
2.700565203562365,-4.659898392244944,a
-4.070051800507252,-4.011048392312401,c
-3.6849024285230993,-4.01106083947677,c
4.683487671580967,-3.6330693709409423,a
-3.9898298577032265,-4.898045631604063,c
-4.011649042531357,-4.336367663188151,c
-2.9221526287946458,-2.671271363548465,c
0.8065978571708348,6.24135267692491,b
3.476796517497876,-3.9666175117446727,a
-4.084481204855828,-4.035212194714965,c
3.5964542302387477,-4.385012044378683,a
5.27812077982062,-3.274403015320627,a
6.069437122457376,3.0155598424732797,b
4.376053067825272,-3.93687536912739,a
-4.365281742577765,-4.49700728495842,c
3.1018259366491425,-4.5351050902907915,a
-4.369442987276274,-4.297688924868969,c
-3.5320600333389622,-4.210154562466609,c
-4.126040619103894,-3.6590561886744206,c
7.048934452872356,-1.7806342681298037,a
4.263591602036151,-4.049608293789529,a
4.493254855147741,3.666888494026826,b
4.762039853980715,-3.6457268075847864,a
3.931344767364404,-3.8576285655286475,a
-3.6250695754685274,-3.8370042952849217,c
-4.572613679988135,-3.9903483615888,c
-4.195737083006558,-4.135779974176625,c
4.200430234775976,-3.718717691352512,a
-3.791767134190678,-4.2449542713759,c
3.250565028135862,4.514421631301428,b
4.725267091997707,-3.677756138442816,a
5.016731827700755,2.753658344232983,b
3.9912227297058545,3.2753417480709506,b
2.6017633838952694,5.077562017755859,b
-3.82537620356616,-3.065066954647169,c
5.574801696599617,2.927135717870083,b
5.5347308554026675,3.0503163780832074,b
3.632369699107205,4.521525557662883,b
-4.547644624882625,-4.149199371662896,c
-3.9172652024815595,-3.488316310902799,c
6.1652393506208725,2.1937711959991333,b
3.393786502439794,4.824240408925272,b
-3.942287494631505,-2.9054121742617696,c
-3.5186939679431277,-3.3749010119949783,c
-4.386568438685085,-4.526616669876879,c
4.0416650845028705,4.415009117173314,b
3.6006931453484823,-4.258639718769403,a
-4.311908899482443,-4.181367332332126,c
4.179749856568759,-4.064863113056804,a
3.8895407621512166,-4.102257832690534,a
4.924843535296289,-3.436793453740298,a
2.856084855587848,-4.8481534038859015,a
4.3250830449017545,-3.976913451613479,a
4.1166249657566505,-4.115610436462733,a
4.270448837388747,3.8576142459547835,b
-3.9683339076406634,-3.8436522503685526,c
-4.086237862509052,-4.094465560514871,c
-3.902431848054968,-3.074796697145228,c
4.504539022967905,-3.6261390082514864,a
-3.7862282895122883,-3.75278838687208,c
-3.4307917241798496,-3.035374204557208,c
2.015487365321035,-5.217362104514179,a
-3.8798909106458304,-4.637491454802893,c
4.825286224603214,-3.637990828866396,a
-4.1822914627887995,-3.506613342375856,c
4.871722820744896,-3.5234080804673793,a
4.859780314376033,-3.2569315594078163,a
4.747319250457438,3.1410334670567996,b
-4.312005347022772,-4.470870887064614,c
4.114430053516836,3.7858071102135793,b
-4.603575481906992,-4.9283099189193456,c
3.874539418315807,4.0402438541362,b
-3.8751145748112186,-4.451724756757445,c
2.7027617191285174,4.6181248121683804,b
4.631589381815848,3.4393612293575537,b
4.123374310783991,3.744172698430321,b
4.339147184299181,3.5328553161734706,b
3.8206922823792224,4.426549697282105,b
-4.114924825414471,-3.9758100412347077,c
4.968324153710267,-3.2121408559382725,a
-3.8059773340970757,-3.9392479292956817,c
4.644854518711989,-3.5914262653766325,a
5.354454674958589,2.588256740999891,b
4.601772331471752,3.6009567839904437,b
3.3912888886976114,4.25237516018882,b
4.836508825455738,3.729773569192342,b
3.740806613710389,4.082269437159305,b
2.987336735270399,4.654910601267803,b
3.3555102972961453,-4.386583303077613,a
-3.3296646365431557,-3.864902125496108,c
2.2866898110171685,5.029070599626033,b
3.302450805205618,-4.677822860594708,a
3.8301224249698667,-3.9824506341196395,a
-3.8344527902975734,-5.180726051914857,c
5.379415143752933,2.491254284664641,b
-3.992316086819306,-3.9054642306755825,c
5.231868388176398,-3.4203800959518214,a
3.5494718936367327,-4.233918406613917,a
3.119062695453515,4.1175624748383965,b
-4.269275384304637,-4.721915721349274,c
-3.9564654894203217,-2.968147090651085,c
3.9725315917598008,-4.073540143872465,a
5.209427891678951,-3.743938561357557,a
-3.7007485886608467,-4.5799469391731655,c
2.88878484102154,5.273642101824517,b
4.086219987998252,-3.748067378791379,a
3.2009792964014467,4.844060175196216,b
-4.006577345279142,-3.607514040909518,c
-3.6368790578265164,-1.4276937919446397,c
-4.62782403375908,-4.292117298666068,c
2.0220997928120266,-5.201688528760341,a
3.8609590663293867,4.049980330808102,b
6.686266643640332,-2.545345674131111,a
-4.343567672268899,-3.744042775989831,c
-3.290323712039917,-3.7966179069557673,c
-4.670006359638251,-3.789431022237377,c
3.3161753109978047,-4.378790608231206,a
4.450922829444633,-3.802773010920899,a
-3.8323749172927775,-3.106165843186065,c
3.9675619326777496,-4.01908404841085,a
2.980599561519476,-4.709960027099618,a
3.3692337146668967,-4.299654386513232,a
3.8946621708109657,3.8639160544379303,b
3.0306423674928906,5.168818213998833,b
-3.883171684513941,-3.692120553743793,c
4.903079228441948,2.844787637412626,b
3.319263445837346,-4.196246412912155,a
2.035293629523882,5.722265624651129,b
4.298724044794546,3.821769916750507,b
3.9906144401848342,3.8878157815731407,b
-3.9062219542754044,-4.762220712464826,c
3.4373600868110215,4.610792922529088,b
-3.9025239545668504,-4.461973210866344,c
3.258293962024398,4.109885314794282,b
4.3513278993758835,4.296331798771586,b
3.324426329784326,4.528829244466299,b
-3.549534481044749,-3.0437036093188308,c
-3.294603017951809,-3.2587003975555984,c
-4.06072951269338,-4.360431543979779,c
1.3749217008328962,-5.613877698433811,a
4.748504018418517,-3.839120901975624,a
-3.8454395126293823,-4.775056306177677,c
4.564724488160934,-3.5856628377995774,a
-4.312200456275453,-5.288706936551624,c
-4.131479566110522,-5.556910210763455,c
3.744601561058611,-4.112745345444453,a
4.915198965504625,3.201268812035421,b
-4.301493167382338,-4.446413577880103,c
-4.1219246654989625,-4.460451316450718,c
3.1171538976036195,-4.612279978185787,a
4.737016217535799,-3.65121091716874,a
-4.2705690841896375,-5.402812452122706,c
-4.219989032350205,-4.748424722151116,c
5.195444194083672,3.3972235785392035,b
4.41100390996222,3.4765724921839993,b
3.842922457985461,4.212710292217447,b
6.33754788660729,-2.748496910633062,a
2.098647120984743,-5.252640130066954,a
4.42682673511134,-3.700409654341014,a
-4.121679628121752,-4.648739675779507,c
-4.171510278423246,-3.3187238449537855,c
3.297530823589981,-4.128308068417273,a
-4.815716200327084,-4.274048374985201,c
-4.27650349017712,-5.241784803189558,c
3.2751283383561596,4.5886791669503335,b
5.238290632818263,2.7711778732656196,b
-3.958062384364548,-4.8611596208659105,c
-3.826392016319114,-3.6505268505002006,c
-3.7368452641519827,-4.909228273563043,c
2.4972279581561843,-4.6508940330341915,a
2.124992227549859,5.593567005546752,b
3.0118737905605246,4.446693135312578,b
3.5136731473964833,4.033138816565103,b
-3.817350702532997,-2.7260682520103012,c
2.6888529895999347,-4.462683097156264,a
3.671921525880784,-4.136280964072796,a
4.513851886022255,-3.8311058981537816,a
3.9541015920056304,3.8798580155414526,b
5.18165049385669,-3.68193357603102,a
5.026795815797909,3.251473147637129,b
-3.8147017286473264,-3.6454735985697884,c
-4.613819026117756,-5.678235799949617,c
-4.161825632076081,-4.491388914158149,c
-4.151792710850638,-4.365509034811877,c
4.497835674131591,-3.596607209985408,a
5.956859278305959,2.2073701723415837,b
3.0792638030223856,-4.692855185749954,a
5.037133608272105,-3.470346691680989,a
3.2313471591974303,4.308629781767653,b
2.3383158958027157,-4.94910983372435,a
-3.9206856953474762,-4.168736702421322,c
3.4854912689549096,-4.150729012849126,a
3.5425486599115357,4.795777670775737,b
4.697046538223717,3.7877053500149858,b
3.3581900866066796,-4.571055474873945,a
-2.7030958856724117,-0.34439905468984566,c
-3.430429526909015,-3.623490825406785,c
-3.821910276498128,-3.202713811252697,c
4.559954250620211,4.277442016963263,b
-4.047256324898088,-5.18418870546137,c
3.451395994245761,-4.497601552380676,a
3.206698650905554,4.3611060131596675,b
1.6377512294416343,-5.124081022779488,a
-3.888685159351411,-3.8900396281911003,c
-2.6777265401775594,-1.9664245798951319,c
3.508661780323552,4.067707361735975,b
-3.8167495639861584,-3.8824115937009016,c
2.0828616302971654,-5.27123043789783,a
4.003359937410539,-3.928601757446099,a
3.702623097121762,-4.328454520717658,a
-4.397656556951769,-4.3734715152782755,c
2.0509390557328997,-4.741571909029693,a
4.093187490368255,3.5448348332512456,b
5.06361641641668,-3.3257787137318298,a
3.6645530289635566,-4.210648645521833,a
3.0533889267199195,4.733255450963119,b
-4.106877742756523,-4.392242762734574,c
4.998035698384969,2.8470380683540712,b
4.037985680242871,-3.972623333075972,a
-3.513151234156587,-3.8697678245585663,c
-4.195959742167318,-4.776237813230833,c
3.6200838649617606,-4.036818146207267,a
-4.352523542501949,-4.324091654729891,c
1.4972211179516703,-5.343218182710748,a
3.8392272684007396,3.975460843060642,b
4.490655608396166,-3.713430905635904,a
4.574990412710857,3.307423916508372,b
4.582196662864751,-3.409592579872247,a
-3.9249804502703465,-4.3291285494308065,c
3.2719285770810913,4.552957517838492,b
-3.925903754824775,-2.6404281626546076,c
4.56021163689221,3.262961255219832,b
-4.2543926407522825,-2.5623514899019266,c
-3.4795599387755,-1.7562144460951892,c
4.878556355194622,-3.2715066123735577,a
-4.060698709313297,-3.5137389218071604,c
4.013847943952479,3.9771209790415134,b
-3.4169913702897725,-2.2461385583788953,c
-3.6774702857533494,-3.2800737321332027,c
-4.152306549936661,-4.743733257819324,c
3.42081204306369,4.535627317640189,b
5.844315055297889,3.211293539902809,b
-3.570134964683104,-2.821243709294424,c
6.641478351554722,-2.2430748138907903,a
-4.409126665148687,-4.402805009690105,c
-3.5240150574082185,-3.4931537589808372,c
-3.8481299097299604,-3.5919466788398946,c
5.218209791243801,-3.3912271581951137,a
3.231873175552763,-4.50607090697686,a
4.444298864797439,-3.719472003613117,a
3.8410231273446502,-3.8868875161053293,a
